id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,quote
6138,DIA,DIA,dia,99,2020-08-04T00:00:00.000Z,"platform, ai-big-data, defi, oracles, smart-contracts, ethereum-ecosystem, substrate, avalanche-ecosystem, solana-ecosystem, exnetwork-capital-portfolio, polygon-ecosystem, fantom-ecosystem, web3, near-protocol-ecosystem, arbitrum-ecosytem, injective-ecosystem, bnb-chain",200000000.0,110617604.0,168817248.0,Ethereum,"{'price': 0.33365008659822687, 'volume_24h': 5281706.39864331, 'volume_change_24h': 21.9295, 'percent_change_1h': -0.45203244, 'percent_change_24h': -10.37529925, 'percent_change_7d': 0.68653604, 'percent_change_30d': 14.19373195, 'percent_change_60d': -20.87356344, 'percent_change_90d': -15.50929935, 'market_cap': 36907573.15388837, 'market_cap_dominance': 0.0018, 'fully_diluted_market_cap': 66730017.32, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
2092,NULS,NULS,nuls,125,2017-10-25T00:00:00.000Z,"mineable, platform, enterprise-solutions, dwf-labs-portfolio",210000000.0,109866926.8659246,128914649.77375907,N/A,"{'price': 0.3347925701067147, 'volume_24h': 4088679.95260433, 'volume_change_24h': 49.4143, 'percent_change_1h': -1.32795826, 'percent_change_24h': -10.00275711, 'percent_change_7d': -5.57423042, 'percent_change_30d': 45.442344, 'percent_change_60d': -8.85375468, 'percent_change_90d': -12.43071865, 'market_cap': 36782630.81516936, 'market_cap_dominance': 0.0018, 'fully_diluted_market_cap': 70306439.72, 'tvl': 16518155.73, 'last_updated': '2024-09-16T02:25:00.000Z'}"
17145,League of Kingdoms Arena,LOKA,league-of-kingdoms,73,2022-01-11T15:44:13.000Z,"collectibles-nfts, gaming, entertainment, ethereum-ecosystem, binance-launchpad, a16z-portfolio, polygon-ecosystem, skyvision-capital-portfolio",500000000.0,177023904.08582994,213212474.7829091,Ethereum,"{'price': 0.20704219075135233, 'volume_24h': 4184066.44416865, 'volume_change_24h': -43.6224, 'percent_change_1h': -0.54372633, 'percent_change_24h': -6.00519426, 'percent_change_7d': -1.53097673, 'percent_change_30d': 62.76560639, 'percent_change_60d': 6.61741696, 'percent_change_90d': -0.13441874, 'market_cap': 36651416.9172875, 'market_cap_dominance': 0.0018, 'fully_diluted_market_cap': 103521095.38, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
2539,Ren,REN,ren,287,2018-02-21T00:00:00.000Z,"marketplace, defi, avalanche-ecosystem, solana-ecosystem, kenetic-capital-portfolio, huobi-capital-portfolio, alameda-research-portfolio, fantom-ecosystem, bitcoin-ecosystem",1000000000.0,999127500.3618875,999999632.80375,Ethereum,"{'price': 0.03647250006782231, 'volume_24h': 10138539.43892284, 'volume_change_24h': 31.7235, 'percent_change_1h': -1.20176274, 'percent_change_24h': -2.95433394, 'percent_change_7d': -1.08826251, 'percent_change_30d': 4.95895931, 'percent_change_60d': -28.46992273, 'percent_change_90d': -20.38463915, 'market_cap': 36440677.824712075, 'market_cap_dominance': 0.0018, 'fully_diluted_market_cap': 36472500.07, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
10746,Biswap,BSW,biswap,233,2021-07-02T00:00:00.000Z,"collectibles-nfts, decentralized-exchange-dex-token, defi, gaming, staking, yield-farming, amm, dex, metaverse, play-to-earn, bnb-chain",700000000.0,508736981.0,637754064.0,BNB Smart Chain (BEP20),"{'price': 0.07152837511147196, 'volume_24h': 9163795.3052846, 'volume_change_24h': -52.8332, 'percent_change_1h': -0.48323073, 'percent_change_24h': -6.26316338, 'percent_change_7d': -4.76949737, 'percent_change_30d': 57.37943181, 'percent_change_60d': 12.07682076, 'percent_change_90d': 13.76803659, 'market_cap': 36389129.61004578, 'market_cap_dominance': 0.0018, 'fully_diluted_market_cap': 50069862.58, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
7281,Persistence One,XPRT,persistence,39,2020-10-03T00:00:00.000Z,"dpos, cosmos-ecosystem, defi, liquid-staking-derivatives",,188404890.341395,193504890.341395,Ethereum,"{'price': 0.19284399440724342, 'volume_24h': 379816.65058021, 'volume_change_24h': -5.0561, 'percent_change_1h': -0.96446381, 'percent_change_24h': -0.83967552, 'percent_change_7d': 5.02185057, 'percent_change_30d': -8.74231693, 'percent_change_60d': 0.31856768, 'percent_change_90d': -9.20795916, 'market_cap': 36332751.61929329, 'market_cap_dominance': 0.0018, 'fully_diluted_market_cap': 37316255.99, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
32981,Cate,CATE,cate,21,2024-09-10T14:18:52.000Z,"memes, cat-themed",1000000000.0,1000000000.0,1000000000.0,Ethereum,"{'price': 0.036263315813350475, 'volume_24h': 16221410.24677146, 'volume_change_24h': -38.9068, 'percent_change_1h': -10.0182202, 'percent_change_24h': -18.05307434, 'percent_change_7d': 390.554744, 'percent_change_30d': 390.554744, 'percent_change_60d': 390.554744, 'percent_change_90d': 390.554744, 'market_cap': 36263315.81335048, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 36263315.81, 'tvl': None, 'last_updated': '2024-09-16T02:25:00.000Z'}"
4036,Contentos,COS,contentos,77,2019-06-20T00:00:00.000Z,"media, content-creation, video, binance-chain",,5176458774.0,9900474904.0,BNB Beacon Chain (BEP2),"{'price': 0.0069381080667530485, 'volume_24h': 1964823.65125111, 'volume_change_24h': -17.3685, 'percent_change_1h': -0.32434051, 'percent_change_24h': -4.36415788, 'percent_change_7d': -0.18042105, 'percent_change_30d': 4.45947439, 'percent_change_60d': -18.11627937, 'percent_change_90d': -17.08079357, 'market_cap': 35914830.377104, 'market_cap_dominance': 0.0018, 'fully_diluted_market_cap': 68690564.8, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
1757,FUNToken,FUN,funtoken,75,2017-06-27T00:00:00.000Z,"gambling, marketplace, defi, gaming, payments, pantera-capital-portfolio",,10843201660.398026,10843201660.398026,Ethereum,"{'price': 0.003292636668112446, 'volume_24h': 681156.4011517, 'volume_change_24h': 18.5602, 'percent_change_1h': -0.16878042, 'percent_change_24h': -4.20058065, 'percent_change_7d': 2.06319077, 'percent_change_30d': 12.98106801, 'percent_change_60d': -16.09748498, 'percent_change_90d': -15.97491607, 'market_cap': 35702723.386764295, 'market_cap_dominance': 0.0018, 'fully_diluted_market_cap': 35702723.39, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
7208,Polkastarter,POLS,polkastarter,142,2020-09-28T00:00:00.000Z,"defi, polkadot, launchpad, bnb-chain",,99401432.0,100000000.0,Ethereum,"{'price': 0.3584093524446348, 'volume_24h': 3249147.89662856, 'volume_change_24h': 91.4566, 'percent_change_1h': 1.70113831, 'percent_change_24h': 3.83900987, 'percent_change_7d': -3.80788072, 'percent_change_30d': 48.03361913, 'percent_change_60d': 5.32806395, 'percent_change_90d': -34.99673447, 'market_cap': 35626402.8751894, 'market_cap_dominance': 0.0018, 'fully_diluted_market_cap': 35840935.24, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
7236,Celo Dollar,CUSD,celo-dollar,124,2020-09-29T00:00:00.000Z,"defi, stablecoin, algorithmic-stablecoin, celo-ecosystem, usd-stablecoin",1000000000000000.0,35554165.61936053,57241566.21607361,Celo,"{'price': 0.9989192303185095, 'volume_24h': 2124631.08106591, 'volume_change_24h': -19.0608, 'percent_change_1h': 0.00425161, 'percent_change_24h': -0.03543001, 'percent_change_7d': -0.08540341, 'percent_change_30d': -0.01164025, 'percent_change_60d': 0.04259444, 'percent_change_90d': 0.01709892, 'market_cap': 35515739.75510843, 'market_cap_dominance': 0.0017, 'fully_diluted_market_cap': 998919230318509.5, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
11307,Beta Finance,BETA,beta-finance,99,2021-08-18T00:00:00.000Z,"binance-launchpad, defiance-capital-portfolio, multicoin-capital-portfolio, parafi-capital, spartan-group",1000000000.0,828787879.0,1000000000.0,Ethereum,"{'price': 0.042800029027071675, 'volume_24h': 1091499.10973465, 'volume_change_24h': 3.0823, 'percent_change_1h': -0.72675452, 'percent_change_24h': -4.03749643, 'percent_change_7d': -1.69445227, 'percent_change_30d': -6.42336335, 'percent_change_60d': -26.67259608, 'percent_change_90d': -5.16371803, 'market_cap': 35472145.278485164, 'market_cap_dominance': 0.0017, 'fully_diluted_market_cap': 42800029.03, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
1856,district0x,DNT,district0x,63,2017-08-03T00:00:00.000Z,"platform, payments, reputation, boostvc-portfolio, web3",,1000000000.0,1000000000.0,Ethereum,"{'price': 0.03539252087561916, 'volume_24h': 274979.91909771, 'volume_change_24h': -17.279, 'percent_change_1h': -0.56545971, 'percent_change_24h': -2.13405697, 'percent_change_7d': 1.59946112, 'percent_change_30d': 0.58082069, 'percent_change_60d': -14.76922799, 'percent_change_90d': -20.70596022, 'market_cap': 35392520.87561916, 'market_cap_dominance': 0.0017, 'fully_diluted_market_cap': 35392520.88, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
6193,Cream Finance,CREAM,cream-finance,105,2020-08-04T00:00:00.000Z,"defi, dao, amm, yearn-partnerships, governance, lending-borowing, alameda-research-portfolio, fantom-ecosystem, arbitrum-ecosytem, bnb-chain",,1855659.0,2924546.0,Ethereum,"{'price': 19.05409624032957, 'volume_24h': 3088985.5883006, 'volume_change_24h': 6.6572, 'percent_change_1h': -0.41110795, 'percent_change_24h': -2.75971021, 'percent_change_7d': -0.81532264, 'percent_change_30d': 8.89704909, 'percent_change_60d': -58.25923991, 'percent_change_90d': -71.13795391, 'market_cap': 35357905.17523373, 'market_cap_dominance': 0.0017, 'fully_diluted_market_cap': 55724580.94, 'tvl': 2929702.39322, 'last_updated': '2024-09-16T02:25:00.000Z'}"
14556,Boba Network,BOBA,boba-network,78,2021-11-16T03:46:11.000Z,"scaling, layer-2, rollups",500000000.0,171624231.86,500000000.0,N/A,"{'price': 0.20561341730640476, 'volume_24h': 1222315.79316869, 'volume_change_24h': -1.671, 'percent_change_1h': -1.02946218, 'percent_change_24h': -1.5692199, 'percent_change_7d': 1.70281245, 'percent_change_30d': 1.11748199, 'percent_change_60d': -19.8259326, 'percent_change_90d': -22.07647482, 'market_cap': 35288244.80532135, 'market_cap_dominance': 0.0017, 'fully_diluted_market_cap': 102806708.65, 'tvl': None, 'last_updated': '2024-09-16T02:25:00.000Z'}"
3930,ThunderCore,TT,thundercore,32,2019-05-10T00:00:00.000Z,"platform, kenetic-capital-portfolio, huobi-capital-portfolio, pantera-capital-portfolio",,11160777002.0,11160777002.0,N/A,"{'price': 0.003147083347361093, 'volume_24h': 512654.20733683, 'volume_change_24h': 18.5456, 'percent_change_1h': 0.45508365, 'percent_change_24h': -1.24449635, 'percent_change_7d': 3.95364877, 'percent_change_30d': -3.9935136, 'percent_change_60d': -5.60975062, 'percent_change_90d': 8.21927789, 'market_cap': 35123895.44660486, 'market_cap_dominance': 0.0017, 'fully_diluted_market_cap': 35123895.45, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
5380,Hunt Town,HUNT,hunt,20,2020-03-30T00:00:00.000Z,,198912688.0,126167678.0,198912688.0,Ethereum,"{'price': 0.2775474227232297, 'volume_24h': 2669217.10535448, 'volume_change_24h': -20.4853, 'percent_change_1h': 2.757729, 'percent_change_24h': -1.71620404, 'percent_change_7d': 8.10016012, 'percent_change_30d': -1.43747715, 'percent_change_60d': -9.34830123, 'percent_change_90d': 4.62169536, 'market_cap': 35017513.85987432, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 55207703.9, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
22710,VIDT DAO,VIDT,vidt-dao,56,2019-04-05T00:00:00.000Z,"cybersecurity, platform, services, ai-big-data, enterprise-solutions, collectibles-nfts, gaming, interoperability, iot, smart-contracts, binance-smart-chain, play-to-earn, web3",1000000000.0,837071066.0,1000000000.0,Ethereum,"{'price': 0.04168928323472115, 'volume_24h': 4438583.48306127, 'volume_change_24h': -5.1372, 'percent_change_1h': 0.95569415, 'percent_change_24h': -2.82771807, 'percent_change_7d': -17.31105141, 'percent_change_30d': 168.69480609, 'percent_change_60d': 81.16780307, 'percent_change_90d': 77.59695778, 'market_cap': 34896892.758063965, 'market_cap_dominance': 0.0017, 'fully_diluted_market_cap': 41689283.23, 'tvl': None, 'last_updated': '2024-09-16T02:25:00.000Z'}"
2638,Cortex,CTXC,cortex,50,2018-04-16T00:00:00.000Z,"mineable, platform, ai-big-data, iot, smart-contracts, kenetic-capital-portfolio",299792458.0,223791647.25,299792458.0,N/A,"{'price': 0.15512493971218771, 'volume_24h': 2228571.27522175, 'volume_change_24h': -20.8526, 'percent_change_1h': 0.12767249, 'percent_change_24h': -3.84569907, 'percent_change_7d': -1.90547109, 'percent_change_30d': 3.31286108, 'percent_change_60d': -6.83188839, 'percent_change_90d': -30.83658216, 'market_cap': 34715665.78774743, 'market_cap_dominance': 0.0017, 'fully_diluted_market_cap': 46505286.97, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
3951,Pirate Chain,ARRR,pirate-chain,20,2019-05-22T00:00:00.000Z,"mineable, hybrid-dpow-pow, medium-of-exchange, privacy, zero-knowledge-proofs",,196213797.97055,196213797.97055,N/A,"{'price': 0.1766905798187835, 'volume_24h': 83068.38551335, 'volume_change_24h': 5.1111, 'percent_change_1h': -0.60672614, 'percent_change_24h': 2.46502483, 'percent_change_7d': 7.41492582, 'percent_change_30d': 4.48991716, 'percent_change_60d': -11.57294053, 'percent_change_90d': -17.19320375, 'market_cap': 34669129.73186213, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 34669129.73, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
20513,SaitaChain Coin,STC,saitama-inu-new,43,2021-06-18T00:00:00.000Z,,200000000000.0,43401104265.06598,44940249806.037445,N/A,"{'price': 0.0008011837265431072, 'volume_24h': 823893.11529203, 'volume_change_24h': -9.3776, 'percent_change_1h': -1.06384762, 'percent_change_24h': -0.22773983, 'percent_change_7d': -9.74271823, 'percent_change_30d': -29.67038489, 'percent_change_60d': -19.08999492, 'percent_change_90d': -24.40671341, 'market_cap': 34772258.4511715, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 160236745.31, 'tvl': None, 'last_updated': '2024-09-16T02:25:00.000Z'}"
30491,Bitcoin Wizards,WZRD,bitcoin-wizards,5,2024-04-10T02:43:27.000Z,"bitcoin-ecosystem, brc-20, inscriptions",21000000.0,21000000.0,21000000.0,Ordinals - BRC20,"{'price': 1.6399261899719184, 'volume_24h': 191667.13006163, 'volume_change_24h': 3.1763, 'percent_change_1h': -1.16682445, 'percent_change_24h': -0.82233975, 'percent_change_7d': 38.86250755, 'percent_change_30d': -29.69844983, 'percent_change_60d': -47.5392467, 'percent_change_90d': -59.97551979, 'market_cap': 34438449.98941029, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 34438449.99, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
31921,RETARDIO,RETARDIO,retardio,46,2024-06-20T11:11:46.000Z,"memes, solana-ecosystem, cmc-community-vote-winners",1000000000.0,975671265.0,999671379.0,Solana,"{'price': 0.0347429886923571, 'volume_24h': 786240.92321196, 'volume_change_24h': -39.8451, 'percent_change_1h': 2.02450873, 'percent_change_24h': -14.97217116, 'percent_change_7d': -11.39533984, 'percent_change_30d': -34.99607813, 'percent_change_60d': -46.10362768, 'percent_change_90d': 81.86951941, 'market_cap': 33897735.727352746, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 34742988.69, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
6833,Litentry,LIT,litentry,98,2020-09-01T00:00:00.000Z,"defi, dapp, ethereum-ecosystem, substrate, polkadot, polkadot-ecosystem, binance-launchpool, web3, injective-ecosystem, dwf-labs-portfolio",100000000.0,55730861.63000001,100000000.0,Ethereum,"{'price': 0.6082352945039511, 'volume_24h': 8734634.89134971, 'volume_change_24h': 67.585, 'percent_change_1h': -0.54554964, 'percent_change_24h': -6.63348153, 'percent_change_7d': 0.19094771, 'percent_change_30d': 0.15373646, 'percent_change_60d': -22.14166384, 'percent_change_90d': -21.35902139, 'market_cap': 33897477.03648201, 'market_cap_dominance': 0.0017, 'fully_diluted_market_cap': 60823529.45, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
4953,FirmaChain,FCT,firmachain,8,2019-12-06T00:00:00.000Z,"cosmos-ecosystem, injective-ecosystem",,898067442.637732,907290232.738315,Ethereum,"{'price': 0.03771755578946889, 'volume_24h': 15591239.97847292, 'volume_change_24h': 161.9328, 'percent_change_1h': 11.82289193, 'percent_change_24h': 12.12130341, 'percent_change_7d': 26.17455743, 'percent_change_30d': 18.72063712, 'percent_change_60d': 7.70242235, 'percent_change_90d': 21.22729997, 'market_cap': 33872908.87039431, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 34220769.97, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
8120,Whiteheart,WHITE,whiteheart,8,2020-12-28T00:00:00.000Z,"defi, derivatives",8888.0,8888.0,8888.0,Ethereum,"{'price': 3788.911769989678, 'volume_24h': 0, 'volume_change_24h': 0, 'percent_change_1h': -0.22458483, 'percent_change_24h': -2.02924864, 'percent_change_7d': 0.89285486, 'percent_change_30d': -15.4948093, 'percent_change_60d': -24.84065955, 'percent_change_90d': -37.0543534, 'market_cap': 33675847.811668254, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 33675847.81, 'tvl': 7473.11656, 'last_updated': '2024-09-16T02:24:00.000Z'}"
1312,Steem Dollars,SBD,steem-dollars,7,2016-07-18T00:00:00.000Z,"media, content-creation, stablecoin",,13651072.055,13651072.055,N/A,"{'price': 2.4594498858009914, 'volume_24h': 1822660.51232691, 'volume_change_24h': -8.7393, 'percent_change_1h': 0.05641461, 'percent_change_24h': 0.99099536, 'percent_change_7d': 7.01834097, 'percent_change_30d': 1.42604671, 'percent_change_60d': -1.79565419, 'percent_change_90d': 6.45334131, 'market_cap': 33574127.606730856, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 33574127.61, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
7150,Flamingo,FLM,flamingo,90,2020-09-29T00:00:00.000Z,"defi, dao, yield-farming, binance-chain, binance-launchpool",1000000000.0,621551363.5030953,621551363.5030953,Neo,"{'price': 0.05383461535405966, 'volume_24h': 1221962.61487726, 'volume_change_24h': -3.5441, 'percent_change_1h': -0.50196556, 'percent_change_24h': -6.9526228, 'percent_change_7d': 2.44345549, 'percent_change_30d': 4.62254554, 'percent_change_60d': -25.07974083, 'percent_change_90d': -15.30228638, 'market_cap': 33460978.57698045, 'market_cap_dominance': 0.0016, 'fully_diluted_market_cap': 53834615.35, 'tvl': 25967868.57867, 'last_updated': '2024-09-16T02:24:00.000Z'}"
14822,Victoria VR,VR,victoria-vr,27,2021-11-19T05:45:39.000Z,"vr-ar, ai-big-data, collectibles-nfts, gaming, ethereum-ecosystem, metaverse, play-to-earn",16800000000.0,5336247367.954846,16800000000.0,Ethereum,"{'price': 0.00624264064713126, 'volume_24h': 6791110.47669634, 'volume_change_24h': 14.678, 'percent_change_1h': -0.12436229, 'percent_change_24h': -1.91603274, 'percent_change_7d': 3.81471398, 'percent_change_30d': -17.13187697, 'percent_change_60d': -5.56023692, 'percent_change_90d': -44.24057414, 'market_cap': 33312274.722342126, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 104876362.87, 'tvl': None, 'last_updated': '2024-09-16T02:24:00.000Z'}"
